SalmGenRowID,FishTagID,BestEstimate,Prob1,2ndBestEstimate,Prob2,Comments
2814,2023Ad_plus-F_116,F,1,,,
2815,2023Ad_plus-F_117,F,0.995700002,,,
2816,2023Ad_plus-F_118,F,1,,,
2817,2023Ad_plus-F_119,F,0.999800026,,,
2818,2023Ad_plus-F_120,F,0.999800026,,,
2819,2023Ad_plus-F_121,F,0.999899983,,,
2820,2023Ad_plus-F_122,F,1,,,
2822,2023Ad_plus-F_123,F,0.663399994,S,0.336499989,
2823,2023Ad_plus-F_124,F,0.99970001,,,
2832,2023Ad_plus-F_125,LF,0.849900007,F,0.149900004,
2824,2023Ad_plus-F_126,F,0.771000028,LF,0.228200004,
2825,2023Ad_plus-F_127,F,0.999800026,,,
2826,2023Ad_plus-F_128,F,0.999599993,,,
2827,2023Ad_plus-F_129,F,1,,,
2828,2023Ad_plus-F_130,F,1,,,
2829,2023Ad_plus-F_131,F,0.935899973,LF,0.064099997,
2830,2023Ad_plus-F_132,F,0.977599978,S,0.022399999,
2831,2023Ad_plus-F_133,F,0.99940002,,,
2833,2023Ad_plus-F_134,F,0.998199999,,,
2834,2023Ad_plus-F_135,F,0.999499977,,,
2835,2023Ad_plus-F_136,F,0.990400016,,,
2836,2023Ad_plus-F_137,F,0.789900005,LF,0.210099995,
2837,2023Ad_plus-F_138,F,0.999899983,,,
2838,2023Ad_plus-F_139,F,0.999800026,,,
2839,2023Ad_plus-F_140,F,1,,,
2841,2023Ad_plus-F_141,S,0.819899976,F,0.179800004,
2842,2023Ad_plus-F_142,LF,0.571500003,F,0.428499997,
2840,2023Ad_plus-F_143,F,1,,,
2353,2023Ad_plus-F_144,S,1,,,
2354,2023Ad_plus-F_145,F,0.993300021,,0,
2355,2023Ad_plus-F_146,F,0.999899983,,0,
2860,2023Ad_plus-F_147,F,0.976000011,S,0.0195,
2861,2023Ad_plus-F_148,F,0.995000005,,,
2864,2023Ad_plus-F_150,F,1,,,
2865,2023Ad_plus-F_151,F,1,,,
2866,2023Ad_plus-F_152,F,0.99970001,,,
2867,2023Ad_plus-F_153,F,1,,,
2868,2023Ad_plus-F_154,F,0.985499978,S,0.013,
2869,2023Ad_plus-F_155,F,1,,,
2870,2023Ad_plus-F_156,F,0.826099992,LF,0.164000005,
2871,2023Ad_plus-F_157,F,0.998600006,,,
2872,2023Ad_plus-F_158,F,0.999800026,,,
2873,2023Ad_plus-F_159,F,0.999899983,,,
2874,2023Ad_plus-F_160,F,0.99940002,,,
2875,2023Ad_plus-F_161,F,1,,,
2876,2023Ad_plus-F_162,F,0.998399973,,,
2877,2023Ad_plus-F_163,F,0.997300029,,,
2878,2023Ad_plus-F_164,F,0.999800026,,,
2879,2023Ad_plus-F_165,F,0.9921,,,
2880,2023Ad_plus-F_166,F,0.940500021,LF,0.058600001,
2886,2023Ad_plus-F_167,LF,0.954999983,F,0.045000002,
2881,2023Ad_plus-F_168,F,0.532500029,LF,0.467500001,
2887,2023Ad_plus-F_169,LF,0.857299984,F,0.1426,
2882,2023Ad_plus-F_170,F,1,,,
2883,2023Ad_plus-F_171,F,0.992900014,,,
2884,2023Ad_plus-F_172,F,0.512799978,LF,0.486200005,
2885,2023Ad_plus-F_173,F,1,,,
2888,2023Ad_plus-F_174,F,0.619099975,LF,0.379400015,
2889,2023Ad_plus-F_175,F,0.998600006,,,
2890,2023Ad_plus-F_176,F,1,,,
2894,2023Ad_plus-F_177,LF,0.820900023,F,0.179100007,
2892,2023Ad_plus-F_178,F,0.77640003,LF,0.223399997,
2893,2023Ad_plus-F_179,F,0.999899983,,,
2357,2023Ad_plus-F_180,F,0.999899983,,,
2358,2023Ad_plus-F_181,F,0.999800026,,,
2359,2023Ad_plus-F_182,F,1,,,
2360,2023Ad_plus-F_183,F,0.977500021,LF,0.0221,
2361,2023Ad_plus-F_184,F,0.999899983,,,
2362,2023Ad_plus-F_185,F,0.920899987,S,0.078199998,
2363,2023Ad_plus-F_186,F,1,,,
2364,2023AD_plus-F_187,F,1,,,
2365,2023Ad_plus-F_188,F,0.99970001,,,
2366,2023Ad_plus-F_189,F,1,,,
2367,2023Ad_plus-F_190,F,0.983099997,LF,0.016799999,
2616,2023Ad_plus-F_191,LF,0.752600014,F,0.247400001,
2618,2023Ad_plus-F_192,F,1,,,
2619,2023Ad_plus-F_193,F,0.995299995,,,
2620,2023Ad_plus-F_194,F,0.999000013,,,
2621,2023Ad_plus-F_195,,0,,0,NA
2617,2023Ad_plus-F_196,LF,0.992900014,,,
2622,2023Ad_plus-F_197,F,0.997500002,,,
2623,2023Ad_plus-F_198,F,0.952600002,S,0.046100002,
2624,2023Ad_plus-F_199,F,0.980799973,S,0.0174,
2625,2023Ad_plus-F_200,F,0.999300003,,,
2626,2023Ad_plus-F_201,F,0.999100029,,,
2627,2023Ad_plus-F_202,F,0.998199999,,,
2628,2023Ad_plus-F_203,F,0.999199986,,,
2629,2023Ad_plus-F_204,F,0.999800026,,,
2630,2023Ad_plus-F_205,F,0.977900028,LF,0.0221,
2631,2023Ad_plus-F_206,F,0.999199986,,,
2373,2023Ad_plus-F_207,F,0.899399996,LF,0.100599997,
2374,2023Ad_plus-F_208,F,0.999199986,,0,
2895,2023Ad_plus-F_209,F,1,,,
2896,2023Ad_plus-F_210,F,0.998099983,,,
2897,2023Ad_plus-F_211,F,0.911499977,LF,0.0704,3rd Best Estimate S; Probability 0.0181
2898,2023Ad_plus-F_212,F,0.895600021,LF,0.0524,3rd Best Estimate S; Probability 0.052
2899,2023Ad_plus-F_213,F,0.992999971,,,
2901,2023Ad_plus-F_214,F,0.994300008,,,
2902,2023Ad_plus-F_215,F,1,,,
2903,2023Ad_plus-F_216,F,0.981899977,S,0.018100001,
2904,2023Ad_plus-F_217,F,0.992200017,,,
2905,2023Ad_plus-F_218,F,0.999800026,,,
2906,2023Ad_plus-F_219,F,0.905099988,LF,0.094800003,
2907,2023Ad_plus-F_220,F,0.998199999,,,
2908,2023Ad_plus-F_221,F,0.999899983,,,
2909,2023Ad_plus-F_222,F,0.999899983,,,
2910,2023Ad_plus-F_223,F,0.995899975,,,
2911,2023Ad_plus-F_224,F,0.99970001,,,
2912,2023Ad_plus-F_225,F,0.999499977,,,
2913,2023Ad_plus-F_226,F,1,,,
2914,2023Ad_plus-F_227,F,0.966099977,LF,0.033799998,
2915,2023Ad_plus-F_228,F,0.999300003,,,
2916,2023Ad_plus-F_229,F,0.99879998,,,
2917,2023Ad_plus-F_230,F,0.976599991,S,0.0139,
2918,2023Ad_plus-F_231,F,1,,,
2919,2023Ad_plus-F_232,F,0.985899985,LF,0.0141,
2920,2023Ad_plus-F_233,F,1,,,
2921,2023Ad_plus-F_234,F,0.996100008,,,
2922,2023Ad_plus-F_235,F,0.958199978,S,0.0405,
2923,2023Ad_plus-F_236,F,0.999899983,,,
2924,2023Ad_plus-F_237,F,0.999599993,,,
2925,2023Ad_plus-F_238,F,1,,,
2926,2023Ad_plus-F_239,F,0.999800026,,,
2927,2023Ad_plus-F_240,F,0.999199986,,,
2928,2023Ad_plus-F_241,F,0.956399977,LF,0.0252,3rd Best Estimate S; Probability 0.0184
2929,2023Ad_plus-F_242,F,0.99879998,,,
2640,2023Ad_plus-F_243,F,0.989000022,LF,0.0109,
2641,2023Ad_plus-F_244,F,0.991900027,,,
2642,2023Ad_plus-F_245,F,1,,0,
2643,2023Ad_plus-F_246,S,0.990800023,,,
2645,2023Ad_plus-F_247,LF,0.936999977,F,0.063000001,
2646,2023Ad_plus-F_248,F,1,,,
2644,2023Ad_plus-F_249,S,0.778500021,F,0.221399993,
2647,2023Ad_plus-F_250,F,0.997399986,,,
2651,2023Ad_plus-F_251,,0,,0,NA
2648,2023Ad_plus-F_252,F,0.992500007,,,
2649,2023Ad_plus-F_253,F,0.999899983,,,
2650,2023Ad_plus-F_254,F,0.980199993,S,0.0162,
2930,2023Ad_plus-F_255,F,1,,,
2931,2023Ad_plus-F_256,F,1,,,
2932,2023Ad_plus-F_257,F,0.675599992,LF,0.324400008,
2933,2023Ad_plus-F_258,F,0.991999984,,,
2934,2023Ad_plus-F_259,F,0.999899983,,,
2935,2023Ad_plus-F_260,S,0.948499978,F,0.051399998,
2936,2023Ad_plus-F_261,F,0.896899998,LF,0.103,
2937,2023Ad_plus-F_262,F,0.95539999,S,0.0363,
2938,2023Ad_plus-F_263,F,0.552900016,S,0.44690001,
2939,2023Ad_plus-F_264,F,0.89139998,LF,0.108599998,
2940,2023Ad_plus-F_265,F,0.999899983,,,
2941,2023Ad_plus-F_266,F,0.751600027,LF,0.222499996,3rd Best Estimate S; Probability 0.0259
2942,2023Ad_plus-F_267,F,0.999800026,,,
2943,2023Ad_plus-F_268,F,0.997600019,,,
2944,2023Ad_plus-F_269,S,1,,,
2945,2023Ad_plus-F_270,F,0.999899983,,,
2946,2023Ad_plus-F_271,F,0.998899996,,,
2947,2023Ad_plus-F_272,F,0.996800005,,,
2678,2023Ad_plus-F_273,F,0.998099983,,,
2679,2023Ad_plus-F_274,F,1,,,
2680,2023Ad_plus-F_275,F,0.990400016,,,
2681,2023Ad_plus-F_276,F,0.986000001,LF,0.014,
2682,2023Ad_plus-F_277,F,0.999199986,,,
2683,2023Ad_plus-F_278,F,0.992200017,,,
2684,2023Ad_plus-F_279,F,0.957199991,S,0.022700001,3rd Best Estimate LF; Probability 0.0201
2685,2023Ad_plus-F_280,F,0.973500013,LF,0.0264,
2686,2023Ad_plus-F_281,F,0.999899983,,,
2687,2023Ad_plus-F_282,F,0.999800026,,,
2688,2023Ad_plus-F_283,F,0.998700023,,,
2689,2023Ad_plus-F_284,F,0.999800026,,,
2690,2023Ad_plus-F_285,F,0.991599977,,,
2691,2023Ad_plus-F_286,F,0.994700015,,,
2692,2023Ad_plus-F_287,F,0.999100029,,,
2693,2023Ad_plus-F_288,F,1,,,
2694,2023Ad_plus-F_289,F,0.95599997,LF,0.027000001,3rd Best Estimate S; Probability 0.017
2695,2023Ad_plus-F_290,F,0.999800026,,,
2696,2023Ad_plus-F_291,F,0.974600017,LF,0.0254,
2953,2023Ad_plus-F_292,LF,0.556100011,F,0.431199998,3rd Best Estimate S; Probability 0.0127
2954,2023Ad_plus-F_293,LF,0.552200019,F,0.44780001,
2948,2023Ad_plus-F_294,F,1,,,
2949,2023Ad_plus-F_295,F,0.99879998,,,
2950,2023Ad_plus-F_296,F,0.974300027,LF,0.025699999,
2951,2023Ad_plus-F_297,F,0.999599993,,,
2952,2023Ad_plus-F_298,F,0.99970001,,,
2955,2023Ad_plus-F_299,F,0.999899983,,,
2956,2023Ad_plus-F_300,F,1,,,
2957,2023Ad_plus-F_301,F,0.999300003,,,
2958,2023Ad_plus-F_302,F,0.999899983,,,
2959,2023Ad_plus-F_303,F,0.99970001,,,
2960,2023Ad_plus-F_304,F,1,,,
2961,2023Ad_plus-F_305,F,0.995899975,,,
2962,2023Ad_plus-F_306,F,0.976800025,LF,0.0121,3rd Best Estimate S; Probability 0.0111
2963,2023Ad_plus-F_307,F,0.997500002,,,
2964,2023Ad_plus-F_308,F,0.999899983,,,
2698,2023Ad_plus-F_309,F,0.949199975,LF,0.048799999,
2699,2023Ad_plus-F_310,F,1,,,
2700,2023Ad_plus-F_311,F,0.999199986,,,
2701,2023Ad_plus-F_312,F,0.595200002,LF,0.371100008,3rd Best Estimate S; Probability 0.0338
2702,2023Ad_plus-F_313,F,0.999899983,,,
2703,2023Ad_plus-F_314,F,0.996500015,,,
2965,2023Ad_plus-F_315,F,0.998099983,,,
2966,2023Ad_plus-F_316,F,0.99970001,,,
2967,2023Ad_plus-F_317,F,0.999899983,,,
2653,2023Ad_plus-F_318,F,0.999800026,,,
2654,2023Ad_plus-F_319,F,0.998600006,,,
2655,2023Ad_plus-F_320,F,0.999100029,,,
2656,2023Ad_plus-F_321,F,0.999300003,,,
2657,2023Ad_plus-F_322,F,0.998700023,,,
2658,2023Ad_plus-F_323,F,0.999800026,,,
2659,2023Ad_plus-F_324,F,0.987800002,LF,0.0122,
2660,2023Ad_plus-F_325,F,0.999899983,,,
2661,2023Ad_plus-F_326,F,1,,,
2662,2023Ad_plus-F_327,F,0.998700023,,,
2672,2023Ad_plus-F_328,S,1,,,
2663,2023Ad_plus-F_329,F,1,,,
2664,2023Ad_plus-F_330,F,0.944000006,LF,0.056000002,
2673,2023Ad_plus-F_331,S,1,,,
2665,2023Ad_plus-F_332,F,1,,,
2666,2023Ad_plus-F_333,F,0.998600006,,,
2667,2023Ad_plus-F_334,F,0.999899983,,,
2668,2023Ad_plus-F_335,F,0.999499977,,,
2669,2023Ad_plus-F_336,F,0.998300016,,,
2670,2023Ad_plus-F_337,F,1,,,
2671,2023Ad_plus-F_338,F,0.999800026,,,
2968,2023Ad_plus-F_339,F,0.997600019,,,
2969,2023Ad_plus-F_340,F,0.990400016,,,
2970,2023Ad_plus-F_341,F,0.999899983,,,
2971,2023Ad_plus-F_342,F,0.99849999,,,
2972,2023Ad_plus-F_343,F,1,,,
2973,2023Ad_plus-F_344,F,1,,,
2974,2023Ad_plus-F_345,F,0.99940002,,,
2975,2023Ad_plus-F_346,F,0.992699981,,,
2976,2023Ad_plus-F_347,F,0.995700002,,,
2977,2023Ad_plus-F_348,F,0.99970001,,,
2978,2023Ad_plus-F_349,F,0.99940002,,,
2979,2023Ad_plus-F_350,F,0.999899983,,,
2980,2023Ad_plus-F_351,F,1,,,
2705,2023Ad_plus-F_352,F,0.999599993,,,
2706,2023Ad_plus-F_353,F,0.916999996,LF,0.082999997,
2707,2023Ad_plus-F_354,F,0.957300007,LF,0.042300001,
2708,2023Ad_plus-F_355,F,0.996599972,,,
2709,2023Ad_plus-F_356,F,1,,,
2710,2023Ad_plus-F_357,F,0.999199986,,,
2711,2023Ad_plus-F_358,F,0.996299982,,,
2712,2023Ad_plus-F_359,F,1,,,
2713,2023Ad_plus-F_360,F,0.999899983,,,
2714,2023Ad_plus-F_361,F,0.998600006,,,
2715,2023Ad_plus-F_362,F,1,,,
2716,2023Ad_plus-F_363,F,0.999300003,,,
2717,2023Ad_plus-F_364,F,1,,,
2718,2023Ad_plus-F_365,F,0.966000021,LF,0.034000002,
2981,2023Ad_plus-F_366,F,0.999300003,,,
2982,2023Ad_plus-F_367,F,0.999800026,,,
2983,2023Ad_plus-F_368,F,0.999800026,,,
2984,2023Ad_plus-F_369,F,0.994700015,,,
2985,2023Ad_plus-F_370,F,0.960900009,S,0.039099999,
2986,2023Ad_plus-F_371,F,1,,,
2987,2023Ad_plus-F_372,F,0.999899983,,,
2988,2023Ad_plus-F_373,F,0.99970001,,,
2989,2023Ad_plus-F_374,F,0.999899983,,,
2990,2023Ad_plus-F_375,F,1,,,
2991,2023Ad_plus-F_376,F,1,,,
2992,2023Ad_plus-F_377,F,0.999800026,,,
2993,2023Ad_plus-F_378,F,0.99940002,,,
2994,2023Ad_plus-F_379,F,0.999899983,,,
2995,2023Ad_plus-F_380,F,0.99940002,,,
2996,2023Ad_plus-F_381,F,0.998600006,,,
2997,2023Ad_plus-F_382,F,0.971599996,LF,0.0284,
2998,2023Ad_plus-F_383,F,0.997900009,,,
2999,2023Ad_plus-F_384,F,0.999899983,,,
3000,2023Ad_plus-F_385,F,1,,,
3001,2023Ad_plus-F_386,F,0.999800026,,,
3002,2023Ad_plus-F_387,F,0.993700027,,,
3003,2023Ad_plus-F_388,F,0.998199999,,,
2722,2023Ad_plus-F_389,F,1,,,
2723,2023Ad_plus-F_390,F,1,,,
2725,2023Ad_plus-F_391,F,0.983399987,LF,0.0166,
2726,2023Ad_plus-F_392,F,0.996599972,,,
2727,2023Ad_plus-F_393,F,1,,,
2733,2023Ad_plus-F_394,F,1,,,
3004,2023Ad_plus-F_395,F,0.99970001,,,
3005,2023Ad_plus-F_396,F,0.999199986,,,
3006,2023Ad_plus-F_397,F,0.988600016,S,0.0083,
2743,2023Ad_plus-F_398,F,0.999899983,,,
2744,2023Ad_plus-F_399,F,0.99879998,,,
2748,2023Ad_plus-F_400,F,0.997300029,,,
2749,2023Ad_plus-F_401,F,0.999800026,,,
2755,2023Ad_plus-F_403,F,0.999300003,,,
2756,2023Ad_plus-F_404,F,0.857500017,LF,0.142499998,
2757,2023Ad_plus-F_405,F,1,,,
3008,2023Ad_plus-F_406,F,1,,,
2532,2023Ad_plus-F_407,F,0.998700023,,,
2533,2023Ad_plus-F_408,F,1,,,
2539,2023Ad_plus-F_409,F,0.999899983,,,
2540,2023Ad_plus-F_410,S,0.998099983,,,
2850,2023Ad_plus-F_411,F,0.995700002,,,
3012,2023Ad_plus-F_412,S,0.989600003,F,0.0104,
2853,2023Ad_plus-F_413,F,0.987100005,S,0.0129,
2855,2023Ad_plus-F_414,F,0.99940002,,,
3009,2023Ad_plus-F_416,F,1,,,
3010,2023Ad_plus-F_417,F,0.695900023,S,0.303200006,
3007,2023Ad_plus-F-402,F,0.866400003,LF,0.133599997,
3013,2023Ad_plus-S_001,S,1,,,
2632,2023Ad_plus-S_002,S,1,,,
2633,2023Ad_plus-S_003,S,0.999800026,,,
2375,2023Ad_plus-S_004,S,0.995999992,,0,
2677,2023Ad_plus-S_005,S,1,,,
2697,2023Ad_plus-S_006,F,0.997699976,,,
2704,2023Ad_plus-S_007,F,0.996200025,,,
2719,2023Ad_plus-S_008,F,0.991599977,,,
2720,2023Ad_plus-S_009,F,0.99970001,,,
2721,2023Ad_plus-S_010,F,0.914300025,LF,0.085699998,
2728,2023Ad_plus-S_011,F,0.806299984,LF,0.193700001,
2729,2023Ad_plus-S_012,LF,0.748099983,F,0.251399994,
2730,2023Ad_plus-S_013,F,0.572799981,S,0.381399989,3rd Best Estimate LF; Probability 0.0457
2731,2023Ad_plus-S_014,S,1,,,
2732,2023Ad_plus-S_015,F,0.998300016,,,
2734,2023Ad_plus-S_016,F,0.99970001,,0,
2735,2023Ad_plus-S_017,F,0.998300016,,0,
2736,2023Ad_plus-S_018,F,1,,0,
2738,2023Ad_plus-S_019,F,0.990400016,,,
2741,2023Ad_plus-S_020,F,0.99879998,,,
2742,2023Ad_plus-S_021,F,1,,,
2745,2023Ad_plus-S_022,F,0.999300003,,,
2746,2023Ad_plus-S_023,F,0.997300029,,,
2747,2023Ad_plus-S_024,W,1,,,
2750,2023Ad_plus-S_025,F,0.989799976,S,0.0078,
2752,2023Ad_plus-S_026,F,0.977599978,S,0.0129,
2753,2023Ad_plus-S_027,F,1,,,
2754,2023Ad_plus-S_028,F,0.99940002,,,
2759,2023Ad_plus-S_029,F,0.996500015,,,
2760,2023Ad_plus-S_030,F,1,,,
2761,2023Ad_plus-S_031,F,0.998300016,,,
2762,2023Ad_plus-S_032,F,1,,,
2763,2023Ad_plus-S_033,F,0.999499977,,,
2764,2023Ad_plus-S_034,F,1,,,
2564,2023Ad_plus-S_035,F,1,,,
2565,2023Ad_plus-S_036,F,0.999100029,,,
2566,2023Ad_plus-S_037,F,0.986800015,LF,0.0132,
2567,2023Ad_plus-S_038,F,1,,,
2568,2023Ad_plus-S_039,F,0.998600006,,,
2569,2023Ad_plus-S_040,F,0.975600004,S,0.0239,
2570,2023Ad_plus-S_041,F,0.987699986,LF,0.0118,
2571,2023Ad_plus-S_042,F,0.99970001,,,
2572,2023Ad_plus-S_043,S,0.92900002,F,0.071000002,
2573,2023Ad_plus-S_044,F,1,,,
2574,2023Ad_plus-S_045,F,0.999499977,,,
2575,2023Ad_plus-S_046,F,1,,,
2576,2023Ad_plus-S_047,F,0.554499984,LF,0.4454,
2577,2023Ad_plus-S_048,F,1,,,
2578,2023Ad_plus-S_049,F,0.99940002,,,
2579,2023Ad_plus-S_050,F,0.994599998,,,
2580,2023Ad_plus-S_051,F,0.999899983,,,
2581,2023Ad_plus-S_052,F,1,,,
2582,2023Ad_plus-S_053,F,0.99970001,,,
2583,2023Ad_plus-S_054,F,1,,,
2584,2023Ad_plus-S_055,F,0.999899983,,,
2585,2023Ad_plus-S_056,F,0.999899983,,,
2586,2023Ad_plus-S_057,F,1,,,
2458,2023Ad_plus-S_058,F,0.99970001,,,
2459,2023Ad_plus-S_059,F,0.99000001,,,
2460,2023Ad_plus-S_060,F,0.998899996,,,
2461,2023Ad_plus-S_061,F,1,,,
2462,2023Ad_plus-S_062,F,0.988499999,LF,0.0113,
2463,2023Ad_plus-S_063,F,1,,,
2464,2023Ad_plus-S_064,F,0.990100026,,,
2465,2023Ad_plus-S_065,F,0.983299971,LF,0.0166,
2466,2023Ad_plus-S_066,F,1,,,
2467,2023Ad_plus-S_067,F,1,,,
2468,2023Ad_plus-S_068,F,0.99970001,,,
2469,2023Ad_plus-S_069,F,0.999599993,,,
2470,2023Ad_plus-S_070,F,0.842299998,LF,0.157700002,
2471,2023Ad_plus-S_071,F,1,,,
2472,2023Ad_plus-S_072,F,0.998899996,,,
2473,2023Ad_plus-S_073,F,0.993600011,,,
2474,2023Ad_plus-S_074,F,0.996900022,,,
2475,2023Ad_plus-S_075,F,0.997300029,,,
2476,2023Ad_plus-S_076,LF,0.916100025,F,0.071400002,3rd Best Estimate S; Probability 0.0125
2477,2023Ad_plus-S_077,F,0.999899983,,,
2478,2023Ad_plus-S_078,F,1,,,
2479,2023Ad_plus-S_079,F,0.996100008,,,
2480,2023Ad_plus-S_080,F,0.986000001,LF,0.014,
2481,2023Ad_plus-S_081,F,0.996100008,,,
2482,2023Ad_plus-S_082,F,0.99940002,,,
2483,2023Ad_plus-S_083,F,0.999800026,,,
2484,2023Ad_plus-S_084,F,0.999800026,,,
2485,2023Ad_plus-S_085,F,0.99970001,,,
2486,2023Ad_plus-S_086,F,0.969299972,S,0.0185,3rd Best Estimate LF; Probability 0.0123
2487,2023Ad_plus-S_087,F,0.999800026,,,
2488,2023Ad_plus-S_088,F,0.951900005,LF,0.048099998,
2489,2023Ad_plus-S_089,F,0.681400001,S,0.262300014,3rd Best Estimate LF; Probability 0.0564
2490,2023Ad_plus-S_090,F,0.994099975,,,
2491,2023Ad_plus-S_091,F,0.999899983,,,
2492,2023Ad_plus-S_092,F,0.999000013,,,
2493,2023Ad_plus-S_093,F,1,,,
2494,2023Ad_plus-S_094,F,0.967499971,LF,0.029200001,
2495,2023Ad_plus-S_095,F,0.999599993,,,
2496,2023Ad_plus-S_096,F,1,,,
3011,2023Ad_plus-S_097,F,0.937900007,LF,0.062100001,
2497,2023Ad_plus-S_098,F,0.710600019,LF,0.286799997,
2498,2023Ad_plus-S_099,F,1,,,
2499,2023Ad_plus-S_100,F,0.913399994,S,0.083400004,
2500,2023Ad_plus-S_101,F,0.879400015,LF,0.1193,
2501,2023Ad_plus-S_102,F,1,,,
2502,2023Ad_plus-S_103,F,0.522199988,S,0.273499995,3rd Best Estimate LF; Probability 0.2043
2503,2023Ad_plus-S_104,F,0.890999973,LF,0.107699998,
2504,2023Ad_plus-S_105,,0,,0,"NA
NA"
2505,2023Ad_plus-S_106,,0,,0,NA
2506,2023Ad_plus-S_107,F,1,,,
2507,2023Ad_plus-S_108,F,0.999300003,,,
2508,2023Ad_plus-S_109,F,0.997200012,,,
2509,2023Ad_plus-S_110,F,0.999899983,,,
2510,2023Ad_plus-S_111,F,0.999100029,,,
2511,2023Ad_plus-S_112,F,0.87349999,LF,0.126399994,
2512,2023Ad_plus-S_113,F,0.506699979,LF,0.491699994,
2513,2023Ad_plus-S_114,F,0.999899983,,,
2514,2023Ad_plus-S_115,F,0.966700017,LF,0.033300001,
2515,2023Ad_plus-S_116,F,0.998300016,,,
2529,2023Ad_plus-S_117,F,0.999199986,,,
2600,2023Ad_plus-S_118,LF,0.713100016,F,0.285400003,
2601,2023Ad_plus-S_119,F,0.981899977,LF,0.0175,
2602,2023Ad_plus-S_120,F,1,,,
2603,2023Ad_plus-S_121,F,0.995999992,,,
2604,2023Ad_plus-S_122,F,0.997099996,,,
2605,2023Ad_plus-S_123,F,0.996299982,,,
2606,2023Ad_plus-S_124,F,1,,,
2607,2023Ad_plus-S_125,F,1,,,
2608,2023Ad_plus-S_126,F,0.958000004,LF,0.0416,
2609,2023Ad_plus-S_127,F,0.977400005,S,0.021299999,
2610,2023Ad_plus-S_128,F,0.999000013,,,
2611,2023Ad_plus-S_129,F,0.999599993,,,
2612,2023Ad_plus-S_130,F,1,,,
2613,2023Ad_plus-S_131,F,0.999800026,,,
2614,2023Ad_plus-S_132,F,0.992999971,,,
2615,2023Ad_plus-S_133,F,0.999899983,,,
2541,2023Ad_plus-S_134,F,1,,,
2542,2023Ad_plus-S_135,F,1,,,
2543,2023Ad_plus-S_136,F,0.999599993,,,
2544,2023Ad_plus-S_137,F,0.9824,LF,0.0152,
2545,2023Ad_plus-S_138,F,0.998899996,,,
2546,2023Ad_plus-S_139,F,0.995199978,,,
2547,2023Ad_plus-S_140,,0,,0,NA
2548,2023Ad_plus-S_141,F,0.999000013,,,
2549,2023Ad_plus-S_142,F,0.997699976,,,
2550,2023Ad_plus-S_143,F,0.890299976,S,0.105099998,
2551,2023Ad_plus-S_144,F,1,,,
2552,2023Ad_plus-S_145,F,0.999800026,,,
2553,2023Ad_plus-S_146,F,0.999100029,,,
2554,2023Ad_plus-S_147,F,1,,,
2555,2023Ad_plus-S_148,F,1,,,
2843,2023Ad_plus-S_149,F,1,,,
2844,2023Ad_plus-S_150,F,0.999899983,,,
2845,2023Ad_plus-S_151,F,0.994000018,,,
2846,2023Ad_plus-S_152,F,0.998099983,,,
2847,2023Ad_plus-S_153,F,0.99970001,,,
2848,2023Ad_plus-S_154,F,0.996299982,,,
2849,2023Ad_plus-S_155,F,0.843999982,LF,0.156000003,
2851,2023Ad_plus-S_156,F,0.991400003,,,
2852,2023Ad_plus-S_157,F,0.999300003,,,
2854,2023Ad_plus-S_158,F,0.995599985,,,
2856,2023Ad_plus-S_159,F,1,,,
2858,2023Ad_plus-S_160,F,0.996500015,,,
2859,2023Ad_plus-S_161,F,1,,,
2863,2023Ad_plus-W_001,S,1,,,
2634,2023Ad_plus-W_002,S,0.875699997,F,0.122699998,
2635,2023Ad_plus-W_003,W,1,,,
2636,2023Ad_plus-W_004,F,1,,,
2376,2023Ad_plus-W_005,W,1,,,
2377,2023Ad_plus-W_006,LF,0.632000029,F,0.368000001,
2652,2023Ad_plus-W_007,W,1,,,
2674,2023Ad_plus-W_008,W,1,,,
2675,2023Ad_plus-W_009,W,1,,,
2676,2023Ad_plus-W_010,F,0.602400005,LF,0.397599995,
2587,2023Ad_plus-W_011,F,0.999899983,,,
2588,2023Ad_plus-W_012,F,0.997399986,,,
2589,2023Ad_plus-W_013,F,0.99970001,,,
2590,2023Ad_plus-W_014,F,0.977100015,LF,0.0229,
2591,2023Ad_plus-W_015,F,0.996999979,,,
2593,2023Ad_plus-W_016,S,1,,,
2594,2023Ad_plus-W_017,W,1,,,
2592,2023Ad_plus-W_018,F,0.98119998,S,0.0177,
2595,2023Ad_plus-W_019,W,1,,,
2596,2023Ad_plus-W_020,LF,0.645099998,F,0.354799986,
2516,2023Ad_plus-W_021,F,0.911199987,LF,0.088799998,
2517,2023Ad_plus-W_022,F,0.888499975,LF,0.111500002,
2518,2023Ad_plus-W_023,F,1,,,
2519,2023Ad_plus-W_024,F,1,,,
2520,2023Ad_plus-W_025,F,0.996299982,,,
2521,2023Ad_plus-W_026,F,0.999800026,,,
2522,2023Ad_plus-W_027,F,0.999199986,,,
2523,2023Ad_plus-W_028,F,1,,,
2524,2023Ad_plus-W_029,F,0.989099979,LF,0.0109,
2525,2023Ad_plus-W_030,F,0.99879998,,,
2526,2023Ad_plus-W_031,F,0.99940002,,,
2527,2023Ad_plus-W_032,F,0.999599993,,,
2598,2023Ad_plus-W_033,F,0.99940002,,,
2556,2023Ad_plus-W_034,F,0.999899983,,,
2862,2032Ad_plus-F_149,F,1,,,
1434,ACHN007,F,0.999199986,,0,
